time,LesEtchemins_1,Montmagny_1,Charlevoix-Est_1,LeHaut-Saint-Laurent_1,Beauharnois-Salaberry_1,Roussillon_1,Bellechasse_1,LesJardins-de-Napierville_1,Vallée-de-l'Or_1
2023-12-12 07:00:00,0.9583998120824496,0.9558652611573537,0.9963798177242279,0.9911612588167191,1.0,1.0,0.9390428414940832,1.0,0.32334216927488646
2023-12-12 08:00:00,0.9503480963905653,0.9662752343217532,0.9965281617641448,0.981990020275116,0.9926742666959762,0.99561494410038,0.9383898477256296,0.9886942386627197,0.27450667018691693
2023-12-12 09:00:00,0.9638172855973243,0.989428065419197,1.0,0.9699134175976116,0.9745120924711227,0.9730885672569273,0.971010717153549,0.9622965088486669,0.2885934437894159
2023-12-12 10:00:00,0.9645703808466592,0.9805702588955562,1.0,0.9612073192000388,0.9627652165293693,0.9355902096629142,0.9554004320502281,0.8845991879701613,0.3551589882373809
2023-12-12 11:00:00,0.952885223130385,0.9756110922495523,1.0,0.8014002954959869,0.8389927676320076,0.8296632295846939,0.9480716131627559,0.7761243811249733,0.44253703461752997
2023-12-12 12:00:00,0.9567823681235312,0.991016076207161,0.9934606826305389,0.5808624482154845,0.5810664749145507,0.5670136666297911,0.9745848053693771,0.5435479140281677,0.47907566270894475
2023-12-12 13:00:00,0.9716678006450334,0.9974693864583969,0.9916707050800323,0.5248337244987487,0.48115311622619633,0.4310477447509765,0.9892197352647781,0.38166946411132807,0.5452701267434491
2023-12-12 14:00:00,0.985728871723016,1.0,0.9901688635349274,0.451790010134379,0.3930424499511719,0.3241972351074218,0.9937081000208855,0.29345428675413127,0.6967729613350497
2023-12-12 15:00:00,0.9670746167500814,0.9986118483543396,0.9415917003154753,0.30468177020549775,0.22261975824832914,0.1507342347502708,0.9828213953971863,0.12489062845706937,0.78232260040111
2023-12-12 16:00:00,0.9412826316555342,0.9987794041633605,0.8456347245971361,0.3352149097124735,0.21680935621261596,0.14892023503780363,0.9285370901226997,0.1657828503847122,0.926512085927857
2023-12-12 17:00:00,0.8976084879040718,0.9957357877492905,0.7092749588688214,0.475221225519975,0.3050763562321662,0.2182910323143005,0.8418653587996959,0.27229847133159635,0.9836292345325153
2023-12-12 18:00:00,0.8441526007652281,0.9841246455907822,0.5284410380323726,0.6612929484248161,0.5012997245788574,0.3962541198730468,0.7455702188611031,0.506945059299469,0.9951753043135008
2023-12-12 19:00:00,0.7790561966101328,0.9473454226056734,0.4658848584691682,0.8082113776604335,0.6941390684247016,0.6742420947551726,0.5696835327148437,0.8205578288435936,0.9862515047358141
2023-12-12 20:00:00,0.6878662582238514,0.811591255366802,0.35135229696830117,0.7294647883375486,0.6436529612541197,0.7026332339644431,0.3911600671708583,0.8559267544746398,0.9674240188962884
2023-12-12 21:00:00,0.5024904100100199,0.6216728415091831,0.4672821923593679,0.9112357362111408,0.7713013505935669,0.8287083408236503,0.3240958923101425,0.9729030460119247,0.9551208904716704
